strategy,task_id,task_type,category,task_difficulty,pitfalls,tag_count,split,pass_rate,num_tests,decomposition_steps,tokens_used,planning_time,initial_pass,final_pass,repair_rounds,total_tests_run,subtasks_repaired,localized_repairs,localized_repair_rate,compile_failed,final_status,round_trace_path,subtasks_targeted,contract_completeness,round_traces_json,contract_length,planning_tokens_diag,planning_time_diag,pattern_confidence,view_consistency,num_deltas,critic_comments,trace_length
simulation_trace,string_freq_stress,string,unknown,M,case_sensitivity;large_input,1,test,1.0,2,7.0,68.0,1.293468,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/string_freq_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002168749924749136, ""failing_tests"": [], ""error_types"": []}]",,68.0,1.293468,,,,,1.0
direct_baseline,string_freq_ood,string,unknown,H,case_sensitivity;ood_shift,1,ood,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/string_freq_ood.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00013825000496581197, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,string_freq_ood,string,unknown,H,case_sensitivity;ood_shift,1,ood,1.0,2,7.0,151.0,1.62102,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/string_freq_ood.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00012854201486334205, ""failing_tests"": [], ""error_types"": []}]",7.0,151.0,1.62102,,,,,
pattern_skeleton,string_freq_ood,string,unknown,H,case_sensitivity;ood_shift,1,ood,1.0,2,8.0,184.0,4.191518,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/string_freq_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00011616700794547796, ""failing_tests"": [], ""error_types"": []}]",,184.0,4.191518,1.0,,,,
failure_mode_first,string_freq_ood,string,unknown,H,case_sensitivity;ood_shift,1,ood,1.0,2,7.0,130.0,5.803277,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/string_freq_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001033750013448298, ""failing_tests"": [], ""error_types"": []}]",,130.0,5.803277,,,,,
multi_view,string_freq_ood,string,unknown,H,case_sensitivity;ood_shift,1,ood,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/string_freq_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00010029098484665155, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,string_freq_ood,string,unknown,H,case_sensitivity;ood_shift,1,ood,1.0,2,7.0,93.0,1.470267,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/string_freq_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00012333400081843138, ""failing_tests"": [], ""error_types"": []}]",,93.0,1.470267,,,1.0,,
role_decomposed,string_freq_ood,string,unknown,H,case_sensitivity;ood_shift,1,ood,1.0,2,8.0,168.0,3.436331,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/string_freq_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003600000054575503, ""failing_tests"": [], ""error_types"": []}]",,168.0,3.436331,,,,1.0,
simulation_trace,string_freq_ood,string,unknown,H,case_sensitivity;ood_shift,1,ood,1.0,2,7.0,68.0,1.293468,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/string_freq_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022316601825878024, ""failing_tests"": [], ""error_types"": []}]",,68.0,1.293468,,,,,1.0
direct_baseline,graph_edges,graph,unknown,S,duplicates,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/graph_edges.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001698340056464076, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,graph_edges,graph,unknown,S,duplicates,1,train,1.0,2,7.0,158.0,2.143189,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/graph_edges.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00018016697140410542, ""failing_tests"": [], ""error_types"": []}]",18.0,158.0,2.143189,,,,,
pattern_skeleton,graph_edges,graph,unknown,S,duplicates,1,train,1.0,2,8.0,175.0,3.477858,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/graph_edges.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00026487495051696897, ""failing_tests"": [], ""error_types"": []}]",,175.0,3.477858,0.0,,,,
failure_mode_first,graph_edges,graph,unknown,S,duplicates,1,train,1.0,2,7.0,127.0,2.065549,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/graph_edges.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00013233296340331435, ""failing_tests"": [], ""error_types"": []}]",,127.0,2.065549,,,,,
multi_view,graph_edges,graph,unknown,S,duplicates,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/graph_edges.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 9.979202877730131e-05, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,graph_edges,graph,unknown,S,duplicates,1,train,1.0,2,7.0,94.0,1.615033,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/graph_edges.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00027716695331037045, ""failing_tests"": [], ""error_types"": []}]",,94.0,1.615033,,,1.0,,
role_decomposed,graph_edges,graph,unknown,S,duplicates,1,train,1.0,2,8.0,163.0,3.135697,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/graph_edges.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00030808395240455866, ""failing_tests"": [], ""error_types"": []}]",,163.0,3.135697,,,,1.0,
simulation_trace,graph_edges,graph,unknown,S,duplicates,1,train,1.0,2,7.0,70.0,1.226276,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/graph_edges.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002870409516617656, ""failing_tests"": [], ""error_types"": []}]",,70.0,1.226276,,,,,1.0
direct_baseline,graph_edges_test,graph,unknown,S,duplicates;edge_case,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/graph_edges_test.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001552079920656979, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,graph_edges_test,graph,unknown,S,duplicates;edge_case,1,test,1.0,2,7.0,158.0,2.143189,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/graph_edges_test.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00011995795648545027, ""failing_tests"": [], ""error_types"": []}]",18.0,158.0,2.143189,,,,,
pattern_skeleton,graph_edges_test,graph,unknown,S,duplicates;edge_case,1,test,1.0,2,8.0,175.0,3.477858,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/graph_edges_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00015766697470098734, ""failing_tests"": [], ""error_types"": []}]",,175.0,3.477858,0.0,,,,
failure_mode_first,graph_edges_test,graph,unknown,S,duplicates;edge_case,1,test,1.0,2,7.0,127.0,2.065549,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/graph_edges_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 8.745800005272031e-05, ""failing_tests"": [], ""error_types"": []}]",,127.0,2.065549,,,,,
multi_view,graph_edges_test,graph,unknown,S,duplicates;edge_case,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/graph_edges_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 5.741702625527978e-05, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,graph_edges_test,graph,unknown,S,duplicates;edge_case,1,test,1.0,2,7.0,94.0,1.615033,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/graph_edges_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 5.183299072086811e-05, ""failing_tests"": [], ""error_types"": []}]",,94.0,1.615033,,,1.0,,
role_decomposed,graph_edges_test,graph,unknown,S,duplicates;edge_case,1,test,1.0,2,8.0,164.0,3.255929,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/graph_edges_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00011091702617704868, ""failing_tests"": [], ""error_types"": []}]",,164.0,3.255929,,,,1.0,
simulation_trace,graph_edges_test,graph,unknown,S,duplicates;edge_case,1,test,1.0,2,7.0,70.0,1.226276,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/graph_edges_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.8124988097697496e-05, ""failing_tests"": [], ""error_types"": []}]",,70.0,1.226276,,,,,1.0
direct_baseline,graph_edges_hard,graph,unknown,H,duplicates;time_limit,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/graph_edges_hard.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.0000013541430235e-05, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,graph_edges_hard,graph,unknown,H,duplicates;time_limit,1,train,1.0,2,7.0,158.0,2.143189,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/graph_edges_hard.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.087499110028148e-05, ""failing_tests"": [], ""error_types"": []}]",18.0,158.0,2.143189,,,,,
pattern_skeleton,graph_edges_hard,graph,unknown,H,duplicates;time_limit,1,train,1.0,2,8.0,175.0,3.477858,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/graph_edges_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 3.950000973418355e-05, ""failing_tests"": [], ""error_types"": []}]",,175.0,3.477858,0.0,,,,
failure_mode_first,graph_edges_hard,graph,unknown,H,duplicates;time_limit,1,train,1.0,2,7.0,127.0,2.065549,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/graph_edges_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.0624989196658134e-05, ""failing_tests"": [], ""error_types"": []}]",,127.0,2.065549,,,,,
multi_view,graph_edges_hard,graph,unknown,H,duplicates;time_limit,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/graph_edges_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 3.929098602384329e-05, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,graph_edges_hard,graph,unknown,H,duplicates;time_limit,1,train,1.0,2,7.0,94.0,1.615033,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/graph_edges_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.037498729303479e-05, ""failing_tests"": [], ""error_types"": []}]",,94.0,1.615033,,,1.0,,
role_decomposed,graph_edges_hard,graph,unknown,H,duplicates;time_limit,1,train,1.0,2,8.0,165.0,3.197087,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/graph_edges_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002422920078970492, ""failing_tests"": [], ""error_types"": []}]",,165.0,3.197087,,,,1.0,
simulation_trace,graph_edges_hard,graph,unknown,H,duplicates;time_limit,1,train,1.0,2,7.0,70.0,1.226276,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/graph_edges_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00013904203660786152, ""failing_tests"": [], ""error_types"": []}]",,70.0,1.226276,,,,,1.0
direct_baseline,graph_edges_stress,graph,unknown,M,duplicates;large_input,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/graph_edges_stress.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00011362502118572593, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,graph_edges_stress,graph,unknown,M,duplicates;large_input,1,test,1.0,2,7.0,158.0,2.143189,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/graph_edges_stress.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 9.183300426229835e-05, ""failing_tests"": [], ""error_types"": []}]",18.0,158.0,2.143189,,,,,
pattern_skeleton,graph_edges_stress,graph,unknown,M,duplicates;large_input,1,test,1.0,2,8.0,175.0,3.477858,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/graph_edges_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 7.654097862541676e-05, ""failing_tests"": [], ""error_types"": []}]",,175.0,3.477858,0.0,,,,
failure_mode_first,graph_edges_stress,graph,unknown,M,duplicates;large_input,1,test,1.0,2,7.0,127.0,2.065549,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/graph_edges_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 6.391701754182577e-05, ""failing_tests"": [], ""error_types"": []}]",,127.0,2.065549,,,,,
multi_view,graph_edges_stress,graph,unknown,M,duplicates;large_input,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/graph_edges_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 9.795796358957887e-05, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,graph_edges_stress,graph,unknown,M,duplicates;large_input,1,test,1.0,2,7.0,94.0,1.615033,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/graph_edges_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00014937500236555934, ""failing_tests"": [], ""error_types"": []}]",,94.0,1.615033,,,1.0,,
role_decomposed,graph_edges_stress,graph,unknown,M,duplicates;large_input,1,test,1.0,2,8.0,165.0,3.140762,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/graph_edges_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00020404101815074682, ""failing_tests"": [], ""error_types"": []}]",,165.0,3.140762,,,,1.0,
